birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day,community,origin_lat,origin_lng,origin_dist_to_subway,desti_lat,desti_lng,desti_dist_to_subway
1985,M,내국인,ST-1689,ST-2045,18,18,1113,1118,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1991,M,내국인,ST-1689,ST-2045,16,16,1012,1017,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1996,M,내국인,ST-1689,ST-2045,14,14,873,878,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1988,M,내국인,ST-1689,ST-2045,8,8,486,490,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1997,\N,내국인,ST-1689,ST-2045,16,16,985,989,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1995,\N,내국인,ST-1689,ST-2045,21,21,1304,1308,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1992,M,내국인,ST-1689,ST-2045,18,18,1115,1120,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1995,M,내국인,ST-1689,ST-2045,9,9,568,574,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1993,\N,내국인,ST-1689,ST-2045,16,16,1008,1012,0,37.560242,126.827164,151.7591744906155,37.565804,126.828079,68.37255864082601
1993,M,내국인,ST-1710,ST-2045,7,7,449,457,0,37.55545,126.826897,540.6897263576308,37.565804,126.828079,68.37255864082601
1982,F,내국인,ST-1710,ST-2045,14,14,856,864,0,37.55545,126.826897,540.6897263576308,37.565804,126.828079,68.37255864082601
1957,F,내국인,ST-1710,ST-2045,20,20,1230,1240,0,37.55545,126.826897,540.6897263576308,37.565804,126.828079,68.37255864082601
1995,F,내국인,ST-2945,ST-2045,18,18,1083,1090,0,37.557915,126.832977,421.36086180892505,37.565804,126.828079,68.37255864082601
1968,F,내국인,ST-2945,ST-2045,13,14,816,841,0,37.557915,126.832977,421.36086180892505,37.565804,126.828079,68.37255864082601
1987,M,내국인,ST-1711,ST-2045,17,17,1074,1079,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1990,F,내국인,ST-1711,ST-2045,12,12,728,735,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1998,\N,내국인,ST-1711,ST-2045,17,17,1071,1078,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1987,M,내국인,ST-1711,ST-2045,17,17,1065,1071,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1995,M,내국인,ST-1711,ST-2045,18,18,1109,1114,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1995,F,내국인,ST-1711,ST-2045,13,13,786,792,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
\N,M,내국인,ST-1711,ST-2045,18,18,1091,1097,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1997,F,내국인,ST-1711,ST-2045,18,18,1110,1116,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1990,F,내국인,ST-1711,ST-2045,8,8,506,512,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1992,\N,내국인,ST-1711,ST-2045,19,19,1161,1166,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1993,\N,내국인,ST-1711,ST-2045,18,18,1101,1105,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1990,F,내국인,ST-1711,ST-2045,17,17,1029,1034,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1982,M,내국인,ST-1711,ST-2045,17,17,1051,1056,0,37.563301,126.836823,527.2953725857432,37.565804,126.828079,68.37255864082601
1992,\N,내국인,ST-3145,ST-2045,20,21,1256,1261,0,37.559486,126.831314,524.0366901741268,37.565804,126.828079,68.37255864082601
1994,\N,내국인,ST-2059,ST-2045,19,19,1145,1169,0,37.559906,126.850426,392.3659796583674,37.565804,126.828079,68.37255864082601
1993,F,내국인,ST-2490,ST-2045,8,8,489,495,0,37.5741,126.837112,736.1765646747608,37.565804,126.828079,68.37255864082601
1988,M,내국인,ST-2490,ST-2045,8,8,490,497,0,37.5741,126.837112,736.1765646747608,37.565804,126.828079,68.37255864082601
1994,F,내국인,ST-2490,ST-2045,20,20,1203,1213,0,37.5741,126.837112,736.1765646747608,37.565804,126.828079,68.37255864082601
1977,M,내국인,ST-2490,ST-2045,18,18,1084,1094,0,37.5741,126.837112,736.1765646747608,37.565804,126.828079,68.37255864082601
1991,\N,내국인,ST-2490,ST-2045,10,10,610,618,0,37.5741,126.837112,736.1765646747608,37.565804,126.828079,68.37255864082601
1991,\N,내국인,ST-2490,ST-2045,10,10,612,620,0,37.5741,126.837112,736.1765646747608,37.565804,126.828079,68.37255864082601
1977,M,내국인,ST-3128,ST-3128,11,12,696,723,0,37.563648,126.834541,624.8912153301037,37.563648,126.834541,624.8912153301037
1989,\N,내국인,ST-3128,ST-3128,13,13,780,795,0,37.563648,126.834541,624.8912153301037,37.563648,126.834541,624.8912153301037
\N,M,내국인,ST-3128,ST-3128,8,9,533,545,0,37.563648,126.834541,624.8912153301037,37.563648,126.834541,624.8912153301037
1970,M,내국인,ST-3128,ST-3128,12,12,745,745,0,37.563648,126.834541,624.8912153301037,37.563648,126.834541,624.8912153301037
1988,F,내국인,ST-3128,ST-3128,16,16,969,969,0,37.563648,126.834541,624.8912153301037,37.563648,126.834541,624.8912153301037
1995,\N,내국인,ST-2040,ST-3128,18,18,1082,1087,0,37.560894,126.836693,268.99896849370964,37.563648,126.834541,624.8912153301037
1993,\N,내국인,ST-2031,ST-3128,9,9,545,549,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1983,F,내국인,ST-2031,ST-3128,7,7,432,438,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1983,M,내국인,ST-2031,ST-3128,8,8,521,527,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1988,F,내국인,ST-2031,ST-3128,6,6,404,410,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
\N,M,내국인,ST-2031,ST-3128,7,8,476,481,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1992,\N,내국인,ST-2031,ST-3128,12,13,776,782,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1983,M,내국인,ST-2031,ST-3128,8,8,486,492,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1985,M,내국인,ST-2031,ST-3128,8,8,528,533,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1998,F,내국인,ST-2031,ST-3128,6,7,419,427,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1991,,내국인,ST-2031,ST-3128,9,9,554,559,0,37.566925,126.827438,19.851350804892455,37.563648,126.834541,624.8912153301037
1982,M,내국인,ST-2052,ST-3128,8,8,501,507,0,37.562294,126.823952,269.01090788852264,37.563648,126.834541,624.8912153301037
\N,M,내국인,ST-2044,ST-3128,8,8,537,539,0,37.563927,126.830643,339.67701023031424,37.563648,126.834541,624.8912153301037
1988,M,내국인,ST-2044,ST-3128,9,9,594,596,0,37.563927,126.830643,339.67701023031424,37.563648,126.834541,624.8912153301037
1980,M,내국인,ST-2044,ST-3128,17,17,1044,1068,0,37.563927,126.830643,339.67701023031424,37.563648,126.834541,624.8912153301037
1980,M,내국인,ST-2044,ST-3128,17,17,1060,1062,0,37.563927,126.830643,339.67701023031424,37.563648,126.834541,624.8912153301037
2004,M,내국인,ST-1517,ST-3128,2,2,160,168,0,37.557468,126.82972,482.9911156036278,37.563648,126.834541,624.8912153301037
1992,F,내국인,ST-2041,ST-3128,7,7,470,473,0,37.568485,126.83857,244.3717448688251,37.563648,126.834541,624.8912153301037
1993,\N,내국인,ST-2041,ST-3128,9,9,548,552,0,37.568485,126.83857,244.3717448688251,37.563648,126.834541,624.8912153301037
1992,F,내국인,ST-2041,ST-3128,7,7,475,479,0,37.568485,126.83857,244.3717448688251,37.563648,126.834541,624.8912153301037
1989,M,내국인,ST-2041,ST-3128,8,8,485,488,0,37.568485,126.83857,244.3717448688251,37.563648,126.834541,624.8912153301037
1970,M,내국인,ST-1718,ST-3128,7,7,461,466,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1987,F,내국인,ST-1718,ST-3128,8,8,489,494,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1995,F,내국인,ST-1718,ST-3128,8,8,488,494,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
2001,F,내국인,ST-1718,ST-3128,9,9,558,563,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1988,M,내국인,ST-1718,ST-3128,7,7,453,457,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1989,\N,내국인,ST-1718,ST-3128,7,7,473,477,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1983,M,내국인,ST-1718,ST-3128,8,8,527,531,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1983,F,내국인,ST-1718,ST-3128,9,9,562,565,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
\N,F,내국인,ST-1718,ST-3128,10,10,610,615,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1970,M,내국인,ST-1718,ST-3128,7,7,469,475,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1989,\N,내국인,ST-1718,ST-3128,10,10,644,648,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1998,F,내국인,ST-1718,ST-3128,8,8,522,526,0,37.565201,126.827316,38.351607693676264,37.563648,126.834541,624.8912153301037
1985,M,내국인,ST-1063,ST-3128,6,6,403,412,0,37.560207,126.824142,115.42289747672783,37.563648,126.834541,624.8912153301037
1978,M,내국인,ST-2045,ST-3128,11,11,702,708,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1979,F,내국인,ST-2045,ST-3128,9,9,589,594,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
\N,M,내국인,ST-2045,ST-3128,8,8,525,528,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1970,M,내국인,ST-2045,ST-3128,8,8,522,528,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1986,M,내국인,ST-2045,ST-3128,22,23,1379,1384,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1989,\N,내국인,ST-2045,ST-3128,10,10,645,650,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1985,F,내국인,ST-2045,ST-3128,7,7,471,477,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
2003,M,내국인,ST-2045,ST-3128,11,11,681,686,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1973,M,내국인,ST-2045,ST-3128,6,6,405,409,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1996,F,내국인,ST-2045,ST-3128,7,7,440,444,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1989,\N,내국인,ST-2045,ST-3128,10,10,655,658,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1998,F,내국인,ST-2045,ST-3128,7,7,457,461,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1995,\N,내국인,ST-2045,ST-3128,7,7,470,472,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1985,M,내국인,ST-2045,ST-3128,7,7,470,474,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1991,M,내국인,ST-2045,ST-3128,7,7,425,429,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1985,\N,내국인,ST-2045,ST-3128,8,9,539,544,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1988,M,내국인,ST-2045,ST-3128,17,17,1068,1075,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1989,F,내국인,ST-2045,ST-3128,7,7,471,475,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1970,M,내국인,ST-2045,ST-3128,8,8,511,515,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1989,F,내국인,ST-2045,ST-3128,7,7,470,474,0,37.565804,126.828079,68.37255864082601,37.563648,126.834541,624.8912153301037
1988,M,내국인,ST-2037,ST-3128,8,8,503,505,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
1993,M,내국인,ST-2037,ST-3128,7,7,423,426,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
\N,M,내국인,ST-2037,ST-3128,8,8,506,508,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
1997,M,내국인,ST-2037,ST-3128,8,8,500,502,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
\N,\N,내국인,ST-2037,ST-3128,8,8,518,522,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
\N,\N,내국인,ST-2037,ST-3128,8,8,518,522,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
1994,M,내국인,ST-2037,ST-3128,8,8,501,503,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
\N,\N,내국인,ST-2037,ST-3128,8,8,518,521,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
\N,\N,내국인,ST-2037,ST-3128,8,8,506,508,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
1998,F,내국인,ST-2037,ST-3128,8,8,529,532,0,37.563206,126.839363,532.9148882893659,37.563648,126.834541,624.8912153301037
\N,\N,내국인,ST-824,ST-3128,8,9,533,546,0,37.572563,126.816422,558.612760811295,37.563648,126.834541,624.8912153301037
1998,\N,내국인,ST-2033,ST-3128,18,18,1106,1109,0,37.561337,126.8339,450.8374041155609,37.563648,126.834541,624.8912153301037
1998,\N,내국인,ST-2033,ST-3128,18,18,1112,1116,0,37.561337,126.8339,450.8374041155609,37.563648,126.834541,624.8912153301037
\N,M,내국인,ST-2035,ST-3128,12,12,735,741,0,37.561211,126.830345,447.4644977988967,37.563648,126.834541,624.8912153301037
\N,F,내국인,ST-2871,ST-3128,7,8,475,481,0,37.559746,126.824387,105.54939610623825,37.563648,126.834541,624.8912153301037
1978,F,내국인,ST-2871,ST-3128,8,8,513,520,0,37.559746,126.824387,105.54939610623825,37.563648,126.834541,624.8912153301037
1989,M,내국인,ST-1351,ST-3128,8,8,494,502,0,37.562569,126.842461,611.2203129666104,37.563648,126.834541,624.8912153301037
1988,F,내국인,ST-1351,ST-3128,8,8,498,502,0,37.562569,126.842461,611.2203129666104,37.563648,126.834541,624.8912153301037
1991,M,내국인,ST-1351,ST-3128,8,8,489,494,0,37.562569,126.842461,611.2203129666104,37.563648,126.834541,624.8912153301037
1991,M,내국인,ST-1351,ST-3128,8,8,487,492,0,37.562569,126.842461,611.2203129666104,37.563648,126.834541,624.8912153301037
1998,F,내국인,ST-1351,ST-3128,12,12,731,739,0,37.562569,126.842461,611.2203129666104,37.563648,126.834541,624.8912153301037
1997,M,내국인,ST-1251,ST-3128,8,8,497,502,0,37.56768,126.840897,86.81654997093439,37.563648,126.834541,624.8912153301037
1997,M,내국인,ST-1251,ST-3128,7,7,467,472,0,37.56768,126.840897,86.81654997093439,37.563648,126.834541,624.8912153301037
1991,M,내국인,ST-1251,ST-3128,9,9,570,574,0,37.56768,126.840897,86.81654997093439,37.563648,126.834541,624.8912153301037
1990,M,내국인,ST-1251,ST-3128,16,16,997,1002,0,37.56768,126.840897,86.81654997093439,37.563648,126.834541,624.8912153301037
1996,\N,내국인,ST-1251,ST-3128,8,8,512,519,0,37.56768,126.840897,86.81654997093439,37.563648,126.834541,624.8912153301037
1988,F,내국인,ST-1251,ST-3128,6,6,406,411,0,37.56768,126.840897,86.81654997093439,37.563648,126.834541,624.8912153301037
2000,F,내국인,ST-1065,ST-3128,13,13,831,837,0,37.558949,126.837173,58.57107134625109,37.563648,126.834541,624.8912153301037
1991,M,내국인,ST-2046,ST-3128,8,8,527,533,0,37.569485,126.828094,308.329126493467,37.563648,126.834541,624.8912153301037
1984,\N,내국인,ST-2036,ST-3128,12,12,774,778,0,37.559658,126.829605,371.8880761607923,37.563648,126.834541,624.8912153301037
1997,M,내국인,ST-2036,ST-3128,12,12,771,775,0,37.559658,126.829605,371.8880761607923,37.563648,126.834541,624.8912153301037
1990,F,내국인,ST-2056,ST-3128,8,8,490,500,0,37.553631,126.828613,779.1220646866828,37.563648,126.834541,624.8912153301037
1991,\N,내국인,ST-2491,ST-3128,8,8,491,500,0,37.575317,126.83667,873.1097766028761,37.563648,126.834541,624.8912153301037
1987,M,내국인,ST-1253,ST-3128,9,9,558,564,0,37.562679,126.820473,519.576002254326,37.563648,126.834541,624.8912153301037
1989,F,내국인,ST-513,ST-3128,12,12,731,739,0,37.568577,126.824776,299.9767627083151,37.563648,126.834541,624.8912153301037
1971,F,내국인,ST-2059,ST-3128,13,13,824,839,0,37.559906,126.850426,392.3659796583674,37.563648,126.834541,624.8912153301037
\N,F,내국인,ST-2059,ST-3128,12,12,730,737,0,37.559906,126.850426,392.3659796583674,37.563648,126.834541,624.8912153301037
1992,F,내국인,ST-3128,ST-2032,16,16,995,1016,0,37.563648,126.834541,624.8912153301037,37.570942,126.828316,470.62853708301645
1971,\N,내국인,ST-2031,ST-2032,17,17,1039,1042,0,37.566925,126.827438,19.851350804892455,37.570942,126.828316,470.62853708301645
1983,F,내국인,ST-2031,ST-2032,8,8,484,486,0,37.566925,126.827438,19.851350804892455,37.570942,126.828316,470.62853708301645
1987,M,내국인,ST-2031,ST-2032,8,8,496,498,0,37.566925,126.827438,19.851350804892455,37.570942,126.828316,470.62853708301645
1980,M,내국인,ST-2031,ST-2032,8,8,492,496,0,37.566925,126.827438,19.851350804892455,37.570942,126.828316,470.62853708301645
1991,M,내국인,ST-2031,ST-2032,7,7,462,466,0,37.566925,126.827438,19.851350804892455,37.570942,126.828316,470.62853708301645
1992,F,내국인,ST-2031,ST-2032,7,7,458,461,0,37.566925,126.827438,19.851350804892455,37.570942,126.828316,470.62853708301645
1984,M,내국인,ST-2031,ST-2032,8,8,484,486,0,37.566925,126.827438,19.851350804892455,37.570942,126.828316,470.62853708301645
1995,F,내국인,ST-2058,ST-2032,7,7,462,476,0,37.550617,126.826881,858.8065533960921,37.570942,126.828316,470.62853708301645
1997,F,내국인,ST-1718,ST-2032,7,7,461,466,0,37.565201,126.827316,38.351607693676264,37.570942,126.828316,470.62853708301645
1992,\N,내국인,ST-1718,ST-2032,7,7,475,479,0,37.565201,126.827316,38.351607693676264,37.570942,126.828316,470.62853708301645
1984,F,내국인,ST-1063,ST-2032,8,8,503,510,0,37.560207,126.824142,115.42289747672783,37.570942,126.828316,470.62853708301645
1984,F,내국인,ST-1063,ST-2032,8,8,507,514,0,37.560207,126.824142,115.42289747672783,37.570942,126.828316,470.62853708301645
1994,F,내국인,ST-975,ST-2032,8,8,491,498,0,37.567284,126.818275,150.43239799813347,37.570942,126.828316,470.62853708301645
1993,M,내국인,ST-975,ST-2032,7,7,465,473,0,37.567284,126.818275,150.43239799813347,37.570942,126.828316,470.62853708301645
1990,M,내국인,ST-1709,ST-2032,8,8,519,526,0,37.560501,126.826653,112.16575377215663,37.570942,126.828316,470.62853708301645
1977,M,내국인,ST-2032,ST-2032,12,12,742,758,0,37.570942,126.828316,470.62853708301645,37.570942,126.828316,470.62853708301645
\N,M,내국인,ST-3128,ST-1251,18,18,1095,1100,0,37.563648,126.834541,624.8912153301037,37.56768,126.840897,86.81654997093439
1998,F,내국인,ST-3128,ST-1251,18,18,1090,1096,0,37.563648,126.834541,624.8912153301037,37.56768,126.840897,86.81654997093439
2003,F,내국인,ST-2040,ST-1251,16,16,1011,1017,0,37.560894,126.836693,268.99896849370964,37.56768,126.840897,86.81654997093439
1993,F,내국인,ST-2040,ST-1251,8,8,527,531,0,37.560894,126.836693,268.99896849370964,37.56768,126.840897,86.81654997093439
